"행정구역별","연령·교육정도별","구분별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"강원도","30-34세","임신, 출산","인원","명","2816.885","4329.704","2932.347","3343.618","3096.483","2770.522","3064.154","2693.137","3899.656","2694.832","2141.311",
"강원도","30-34세","임신, 출산","비율","%",".14629",".21526",".1481","24.94077","25.78144","25.91827","30.68285","23.92406","40.63435","31.77765","29.8",
"강원도","30-34세","자녀교육(초등학생)","인원","명","272.309","697.98","554.713","210.074","16.619","148.06","343.168","122.392","0","72.674","317.895",
"강원도","30-34세","자녀교육(초등학생)","비율","%",".01414",".0347",".02802","1.56699",".13837","1.3851","3.43631","1.08725","0",".85698","4.4",
"강원도","30-34세","가족돌봄","인원","명","","","","29.775","41.871","61.241","49.068","139.788","0","103.919","284.848",
"강원도","30-34세","가족돌봄","비율","%","","","",".2221",".34862",".57291",".49134","1.24179","0","1.22542","4",
"강원도","30-34세","육아","인원","명","3890.815","2703.548","3851.954","3606.387","3942.464","3770.465","3219.33","3157.318","2357.874","3677.946","2335.168",
"강원도","30-34세","육아","비율","%",".20206",".13441",".19454","26.90082","32.82511","35.27275","32.2367","28.04754","24.56901","43.3706","32.5",
"강원도","35-39세","경력단절여성 전체","인원","명","11665.25","16247.347","12281.928","13559.107","11180.17","11046.261","11658.536","11218.791","9865.769","8997.748","8030.766",
"강원도","35-39세","경력단절여성 전체","비율","%",".60581",".80776",".6203","100","100","100","100","100","100","100","100",
"강원도","35-39세","결혼준비","인원","명","5670.782","6919.262","5021.408","5745.501","4618.182","3506.455","4129.73","3744.77","2793.167","1841.731","2017.261",
"강원도","35-39세","결혼준비","비율","%",".2945",".344",".25361","42.37374","41.3069","31.74337","35.42237","33.37944","28.3117","20.4688","25.1",
"강원도","35-39세","임신, 출산","인원","명","1528.626","4169.837","2403.044","2528.907","3413.439","3345.73","2678.528","3326.754","2657.555","2587.433","1939.883",
"강원도","35-39세","임신, 출산","비율","%",".07939",".20731",".12137","18.65098","30.53119","30.28835","22.97482","29.65341","26.93713","28.75645","24.2",
"강원도","35-39세","자녀교육(초등학생)","인원","명","721.714","729.363","527.478","520.623","421.967","564.669","783.003","884.025","606.245","436.576","317.354",
"강원도","35-39세","자녀교육(초등학생)","비율","%",".03748",".03626",".02664","3.83966","3.77424","5.11186","6.71613","7.87986","6.14493","4.85206","4",
"강원도","35-39세","가족돌봄","인원","명","","","","621.479","30.049","153.613","208.64","286.976","148.533","0","399.812",
"강원도","35-39세","가족돌봄","비율","%","","","","4.58348",".26877","1.39063","1.78959","2.55799","1.50554","0","5",
"강원도","35-39세","육아","인원","명","3744.128","4428.885","4329.998","4142.597","2696.533","3475.794","3858.635","2976.266","3660.269","4132.008","3356.456",
"강원도","35-39세","육아","비율","%",".19444",".22019",".21869","30.55214","24.11889","31.4658","33.09708","26.52929","37.1007","45.92269","41.8",
"강원도","40-44세","경력단절여성 전체","인원","명","6450.215","8255.549","7375.859","10019.069","10124.111","9539.08","7084.423","8893.966","7945.102","8165.004","6713.359",
"강원도","40-44세","경력단절여성 전체","비율","%",".33498",".41044",".37252","100","100","100","100","100","100","100","100",
"강원도","40-44세","결혼준비","인원","명","3888.324","4427.834","3915.415","4174.461","5149.953","4189.315","2729.587","2753.952","2772.573","2642.576","1839.217",
"강원도","40-44세","결혼준비","비율","%",".20193",".22014",".19775","41.66516","50.8682","43.91739","38.52942","30.96427","34.89663","32.36466","27.4",
"강원도","40-44세","임신, 출산","인원","명","647.824","1556.891","1007.69","2153.017","1028.065","1733.624","1856.355","2384.5","2450.816","1852.825","1253.115",
"강원도","40-44세","임신, 출산","비율","%",".03364",".0774",".05089","21.48919","10.15462","18.17391","26.20333","26.81031","30.84688","22.69227","18.7",
"강원도","40-44세","자녀교육(초등학생)","인원","명","271.987","497.397","504.974","630.936","726.377","738.974","816.756","789.841","454.172","217.263","945.97",
"강원도","40-44세","자녀교육(초등학생)","비율","%",".01412",".02473",".0255","6.29735","7.17472","7.74681","11.5289","8.88064","5.71638","2.66091","14.1",
"강원도","40-44세","가족돌봄","인원","명","","","","1129.859","941.083","346.459","240.267","745.672","451.656","491.846","464.831",
"강원도","40-44세","가족돌봄","비율","%","","","","11.27709","9.29546","3.632","3.39148","8.38402","5.68471","6.02383","6.9",
"강원도","40-44세","육아","인원","명","1642.08","1773.427","1947.78","1930.796","2278.633","2530.708","1441.458","2220.001","1815.885","2960.494","2210.226",
"강원도","40-44세","육아","비율","%",".08528",".08817",".09837","19.27121","22.50699","26.5299","20.34687","24.96075","22.8554","36.25833","32.9",
"강원도","45-49세","경력단절여성 전체","인원","명","4060.096","4179.234","2894.998","6456.517","5371.123","5296.664","4957.784","6242.905","5151.553","5257.764","4761.069",
"강원도","45-49세","경력단절여성 전체","비율","%",".21085",".20778",".14621","100","100","100","100","100","100","100","100",
"강원도","45-49세","결혼준비","인원","명","3004.522","2860.701","1481.336","3217.939","2620.817","2514.73","1946.185","3104.248","2271.92","1917.493","1853.672",
"강원도","45-49세","결혼준비","비율","%",".15603",".14222",".07481","49.84017","48.79458","47.47762","39.25514","49.72442","44.10165","36.46974","38.9",
"강원도","45-49세","임신, 출산","인원","명","134.834","693.686","487.452","373.756","531.629","624.307","557.622","395.004","534.124","1175.589","543.016",
"강원도","45-49세","임신, 출산","비율","%",".007",".03449",".02462","5.78882","9.89791","11.7868","11.2474","6.32725","10.36821","22.35911","11.4",
"강원도","45-49세","자녀교육(초등학생)","인원","명","220.534","157.922","483.729","421.631","619.359","371.642","487.754","984.264","982.724","551.724","179.08",
"강원도","45-49세","자녀교육(초등학생)","비율","%",".01145",".00785",".02443","6.53032","11.53128","7.01653","9.83815","15.76612","19.07627","10.49351","3.8",
"강원도","45-49세","가족돌봄","인원","명","","","","1225.388","763.883","616.204","628.7","618.694","739.868","931.16","1090.032",
"강원도","45-49세","가족돌봄","비율","%","","","","18.97909","14.22204","11.63381","12.68107","9.91035","14.36204","17.71019","22.9",
"강원도","45-49세","육아","인원","명","700.206","466.925","442.481","1217.803","835.435","1169.781","1337.523","1140.695","622.917","681.798","1095.269",
"강원도","45-49세","육아","비율","%",".03636",".02321",".02235","18.86161","15.5542","22.08524","26.97824","18.27186","12.09183","12.96745","23",
"강원도","50-54세","경력단절여성 전체","인원","명","3663.796","4426.337","4321.879","5787.493","5281.665","3214.543","3000.909","3887.286","3416.206","2543.781","3546.699",
"강원도","50-54세","경력단절여성 전체","비율","%",".19027",".22006",".21828","100","100","100","100","100","100","100","100",
"강원도","50-54세","결혼준비","인원","명","2751.427","2867.793","3323.665","2848.024","2856.556","1785.138","1706.897","2005.537","1199.151","1010.851","1006.411",
"강원도","50-54세","결혼준비","비율","%",".14289",".14258",".16786","49.20998","54.08438","55.53318","56.87933","51.59222","35.10184","39.73813","28.4",
"강원도","50-54세","임신, 출산","인원","명","154.46","403.044","141.008","80.246","437.548","108.735","280.015","180.706","358.134","256.928","332.676",
"강원도","50-54세","임신, 출산","비율","%",".00802",".02004",".00712","1.38654","8.28428","3.3826","9.33101","4.64864","10.48338","10.10024","9.4",
"강원도","50-54세","자녀교육(초등학생)","인원","명","186.214","615.413","105.375","374.113","650.845","302.857","262.141","178.344","127.616","160.762","262.845",
"강원도","50-54세","자녀교육(초등학생)","비율","%",".00967",".0306",".00532","6.46416","12.32272","9.42146","8.73539","4.58788","3.73561","6.31981","7.4",
"강원도","50-54세","가족돌봄","인원","명","","","","1699.566","870.214","446.42","255.153","1056.915","1123.327","544.166","963.986",
"강원도","50-54세","가족돌봄","비율","%","","","","29.36619","16.47613","13.88751","8.50252","27.18902","32.8823","21.39201","27.2",
"강원도","50-54세","육아","인원","명","571.695","540.087","751.831","785.544","466.502","571.393","496.703","465.784","607.978","571.074","980.781",
"강원도","50-54세","육아","비율","%",".02969",".02685",".03797","13.57313","8.83248","17.77525","16.55175","11.98224","17.79688","22.44981","27.7",
"강원도","초졸이하","경력단절여성 전체","인원","명","1109.041","1258.901","471.802","1425.404","1047.953","600.14","577.103","685.508","331.348","221.383","48.936",
"강원도","초졸이하","경력단절여성 전체","비율","%",".0576",".06259",".02383","100","100","100","100","100","100","100","100",
"강원도","초졸이하","결혼준비","인원","명","810.737","707.413","304.583","756.25","354.991","130.596","154.974","263.688","146.396","164.549","24.376",
"강원도","초졸이하","결혼준비","비율","%",".0421",".03517",".01538","53.05513","33.87471","21.76092","26.85379","38.46607","44.18195","74.32775","49.8",
"강원도","초졸이하","임신, 출산","인원","명","57.083","225.642","167.219","83.562","49.03","0","0","266.355","15.79","0","0",
"강원도","초졸이하","임신, 출산","비율","%",".00296",".01122",".00845","5.86234","4.67864","0","0","38.85513","4.76538","0","0",
"강원도","초졸이하","자녀교육(초등학생)","인원","명","45.555","135.756","0","139.345","110.93","49.555","0","0","0","0","0",
"강원도","초졸이하","자녀교육(초등학생)","비율","%",".00237",".00675","0","9.77582","10.5854","8.25724","0","0","0","0","0",
"강원도","초졸이하","가족돌봄","인원","명","","","","341.259","450.484","111.834","48.227","136.325","41.46","23.987","24.56",
"강원도","초졸이하","가족돌봄","비율","%","","","","23.94121","42.98704","18.63465","8.35674","19.88671","12.51252","10.83507","50.2",
"강원도","초졸이하","육아","인원","명","195.666","190.09","0","104.988","82.518","308.155","373.902","19.14","127.702","32.847","0",
"강원도","초졸이하","육아","비율","%",".01016",".00945","0","7.36549","7.87421","51.34719","64.78947","2.79209","38.54015","14.83718","0",
"강원도","중졸","경력단절여성 전체","인원","명","1694.786","2132.3","2570.296","2789.516","2441.594","1258.628","875.141","1447.988","1098.76","769.069","614",
"강원도","중졸","경력단절여성 전체","비율","%",".08801",".10601",".12981","100","100","100","100","100","100","100","100",
"강원도","중졸","결혼준비","인원","명","1162.407","1126.7","1744.45","1316.264","720.107","626.647","391.74","386.672","290.849","199.657","60.361",
"강원도","중졸","결혼준비","비율","%",".06037",".05602",".0881","47.18611","29.49331","49.7881","44.76307","26.70409","26.47066","25.96087","9.8",
"강원도","중졸","임신, 출산","인원","명","193.5","290.837","216.994","282.499","719.288","33.126","173.431","329.451","265.904","91.653","93.623",
"강원도","중졸","임신, 출산","비율","%",".01005",".01446",".01096","10.12717","29.45977","2.63191","19.81749","22.75233","24.20037","11.9174","15.2",
"강원도","중졸","자녀교육(초등학생)","인원","명","87.205","158.097","53.997","229.191","25.32","17.092","0","123.116","0","26.858","0",
"강원도","중졸","자녀교육(초등학생)","비율","%",".00453",".00786",".00273","8.21616","1.03703","1.35799","0","8.50256","0","3.49227","0",
"강원도","중졸","가족돌봄","인원","명","","","","556.656","218.55","87.589","159.952","412.611","246.15","321.854","271.358",
"강원도","중졸","가족돌봄","비율","%","","","","19.95529","8.95112","6.95909","18.27728","28.49547","22.40253","41.84982","44.2",
"강원도","중졸","육아","인원","명","251.674","556.666","554.855","404.906","758.329","494.174","150.018","196.138","295.857","129.047","188.658",
"강원도","중졸","육아","비율","%",".01307",".02768",".02802","14.51528","31.05877","39.26291","17.14215","13.54555","26.92644","16.77964","30.7",
"강원도","고졸","경력단절여성 전체","인원","명","24438.226","26366.475","20850.294","27248.156","21330.844","18552.505","16553.955","18959.094","15929.785","15436.763","13149.337",
