"행정구역별","연령·교육정도별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"충청북도","35-39세","실업자","명","717.936","105.154","6","1027.754","28.502","400.276","649.863","370.373","229.999","146.072","222.339",
"충청북도","35-39세","비경제활동인구","명","20523.464","20600.11","23978.568","19562.248","22193.526","17601.65","17638.058","17385.618","15645.971","20422.848","18076.671",
"충청북도","35-39세","비취업자(실업자+비경활)","명","21241.4","20705.264","23984.568","20590.002","22222.028","18001.926","18287.921","17755.991","15875.97","20568.92","18299.01",
"충청북도","35-39세","경력단절여성","명","11484.766","14609.825","15502.311","14735.223","16617.723","13292.816","12322.652","13378.909","12308.675","13896.227","12983.123",
"충청북도","35-39세","경제활동참가율","%","63.11665","61.88992","53.32392","59.36133","55.58992","64.34115","64.8239","62.90998","65.03103","55.35283","57.9",
"충청북도","35-39세","실업률","%","2.04419",".31432",".0219","3.59672",".1026","1.26033","1.99933","1.25599",".79047",".57691",".9",
"충청북도","35-39세","고용률","%","61.82642","61.69538","53.31224","57.22628","55.53289","63.53023","63.52786","62.11984","64.51698","55.03349","99.1",
"충청북도","35-39세","경력단절여성 비율 1","%","20.63963","27.02809","30.17641","30.61099","33.25269","26.92967","24.57543","28.54221","27.51006","30.37908","30.3",
"충청북도","35-39세","경력단절여성 비율 2","%","54.06784","70.56092","64.63452","71.56494","74.78041","73.84108","67.38137","75.3487","77.53022","67.55934","70.9",
"충청북도","40-44세","15-54세 기혼 여성","명","62732.308","60772.191","59602.874","60052.024","58276.526","56630.309","54617.121","52824.259","50993.176","48737.835","49836.106",
"충청북도","40-44세","경제활동인구","명","43520.917","41742.302","42385.605","40606.745","36832.722","38722.91","40445.361","35880.934","36104.121","32414.848","31788.889",
"충청북도","40-44세","취업자","명","43224.878","41535.932","42375.605","38289.587","36398.591","37828.5","39807.92","35090.889","35523.737","31793.9","31779.889",
"충청북도","40-44세","실업자","명","296.039","206.37","10","2317.158","434.131","894.41","637.441","790.045","580.384","620.948","9",
"충청북도","40-44세","비경제활동인구","명","19211.391","19029.889","17217.269","19445.279","21443.804","17907.399","14171.76","16943.325","14889.055","16322.987","18047.217",
"충청북도","40-44세","비취업자(실업자+비경활)","명","19507.43","19236.259","17227.269","21762.437","21877.935","18801.809","14809.201","17733.37","15469.44","16943.935","18056.217",
"충청북도","40-44세","경력단절여성","명","8013.073","7528.179","8307.847","12059.313","10442.052","10853.39","7635.009","11657.301","10043.378","10987.446","11361.491",
"충청북도","40-44세","경제활동참가율","%","69.3756","68.68652","71.11336","67.61928","63.20336","68.37842","74.05253","67.92511","70.80187","66.50859","63.8",
"충청북도","40-44세","실업률","%",".68022",".49439",".02359","5.70634","1.17866","2.30977","1.57605","2.20185","1.60753","1.91563","0",
"충청북도","40-44세","고용률","%","68.90369","68.34694","71.09658","63.76069","62.45841","66.79904","72.88542","66.4295","69.66371","65.23453","100",
"충청북도","40-44세","경력단절여성 비율 1","%","12.77344","12.38754","13.93867","20.08144","17.91811","19.16534","13.97915","22.06808","19.69553","22.54398","22.8",
"충청북도","40-44세","경력단절여성 비율 2","%","41.07703","39.13536","48.22498","55.41343","47.72869","57.72524","51.55585","65.73652","64.924","64.84589","62.9",
"충청북도","45-49세","15-54세 기혼 여성","명","59408.079","57532.288","59601.269","61674.024","61970.187","62309.47","61078.109","63204","59766.39","60101.429","57534.416",
"충청북도","45-49세","경제활동인구","명","42967.986","43087.009","40476.417","47667.306","47333.372","45430.181","45449.239","46525.755","43880.173","42799.647","43941.572",
"충청북도","45-49세","취업자","명","42271.53","42592.723","39348.557","46909.072","47021.02","44303.486","45339.754","46331.954","43291.796","42403.553","42990.698",
"충청북도","45-49세","실업자","명","696.456","494.286","1127.86","758.234","312.352","1126.695","109.485","193.801","588.377","396.094","950.874",
"충청북도","45-49세","비경제활동인구","명","16440.093","14445.279","19124.852","14006.718","14636.815","16879.289","15628.87","16678.245","15886.217","17301.782","13592.844",
"충청북도","45-49세","비취업자(실업자+비경활)","명","17136.549","14939.565","20252.712","14764.952","14949.167","18005.984","15738.355","16872.046","16474.59","17697.876","14543.718",
"충청북도","45-49세","경력단절여성","명","4310.697","4100.543","5285.485","4457.345","4294.025","4538.506","4681.151","7830.696","6123.812","6768.22","4663.63",
"충청북도","45-49세","경제활동참가율","%","72.32684","74.89187","67.91201","77.28911","76.38088","72.91056","74.41167","73.61204","73.41948","71.21236","76.4",
"충청북도","45-49세","실업률","%","1.62087","1.14718","2.78646","1.59068",".6599","2.48006",".2409",".41655","1.34087",".92546","2.2",
"충청북도","45-49세","고용률","%","71.15451","74.03273","66.01966","76.05969","75.87684","71.10233","74.23241","73.30541","72.43502","70.55332","97.8",
"충청북도","45-49세","경력단절여성 비율 1","%","7.25608","7.12738","8.86807","7.22726","6.92918","7.28381","7.6642","12.38956","10.24625","11.26133","8.1",
"충청북도","45-49세","경력단절여성 비율 2","%","25.15499","27.44754","26.09767","30.18869","28.72418","25.20554","29.74359","46.41225","37.17125","38.24312","32.1",
"충청북도","50-54세","15-54세 기혼 여성","명","60692.128","62407.746","63535.322","63737.013","65077.621","60661.38","60060.68","59947.155","62600.154","63278.039","65019.074",
"충청북도","50-54세","경제활동인구","명","45368.688","45127.995","44290.646","47811.103","51004.205","45587.643","45508.782","42027.38","44481.984","44048.945","48654.216",
"충청북도","50-54세","취업자","명","44935.381","44621.534","44284.646","46786.572","49065.989","44391.879","44761.689","41540.37","43345.325","43510.006","48057.595",
"충청북도","50-54세","실업자","명","433.307","506.461","6","1024.531","1938.216","1195.764","747.093","487.01","1136.659","538.939","596.621",
"충청북도","50-54세","비경제활동인구","명","15323.44","17279.751","19244.676","15925.91","14073.416","15073.737","14551.898","17919.775","18118.17","19229.094","16364.858",
"충청북도","50-54세","비취업자(실업자+비경활)","명","15756.747","17786.212","19250.676","16950.441","16011.632","16269.501","15298.991","18406.785","19254.83","19768.033","16961.479",
"충청북도","50-54세","경력단절여성","명","1964.797","2096.995","3092.458","5915.354","4257.321","3591.483","3691.666","3964.766","2920.777","2983.697","3771.928",
"충청북도","50-54세","경제활동참가율","%","74.75218","72.31153","69.71027","75.01309","78.37442","75.15102","75.77134","70.10738","71.05731","69.61174","74.8",
"충청북도","50-54세","실업률","%",".95508","1.12228",".01355","2.14287","3.80011","2.623","1.64165","1.15879","2.55532","1.2235","1.2",
"충청북도","50-54세","고용률","%","74.03824","71.49999","69.70083","73.40566","75.3961","73.1798","74.52744","69.29498","69.24156","68.76004","98.8",
"충청북도","50-54세","경력단절여성 비율 1","%","3.23732","3.36015","4.86731","9.28088","6.54191","5.92054","6.14656","6.61377","4.66577","4.71522","5.8",
"충청북도","50-54세","경력단절여성 비율 2","%","12.46956","11.79","16.06415","34.89794","26.58893","22.07494","24.13013","21.5397","15.16906","15.09355","22.2",
"충청북도","초졸이하","15-54세 기혼 여성","명","24630.741","19677.352","17415.186","13125.196","10971.528","8561.735","8675.913","6277.871","4643.819","4011.946","4306.621",
"충청북도","초졸이하","경제활동인구","명","17683.068","12956.951","11838.429","9063.376","7128.469","5601.922","5558.024","4034.072","2756.028","2521.951","2873.62",
"충청북도","초졸이하","취업자","명","17240.769","12947.581","11791.153","8911.764","6938.827","5489.799","5492.892","4034.072","2756.028","2476.911","2873.62",
"충청북도","초졸이하","실업자","명","442.299","9.37","47.276","151.612","189.642","112.123","65.132","0","0","45.04","0",
"충청북도","초졸이하","비경제활동인구","명","6947.673","6720.401","5576.757","4061.82","3843.059","2959.813","3117.889","2243.799","1887.791","1489.995","1433.001",
"충청북도","초졸이하","비취업자(실업자+비경활)","명","7389.972","6729.771","5624.033","4213.432","4032.701","3071.936","3183.021","2243.799","1887.79","1535.035","1433.001",
"충청북도","초졸이하","경력단절여성","명","1241.81","2037.683","1144.017","1940.573","961.318","466.859","552.247","621.105","423.556","274.933","121.265",
"충청북도","초졸이하","경제활동참가율","%","71.79268","65.84703","67.97762","69.05326","64.97244","65.42975","64.0627","64.2586","59.34831","62.86104","66.7",
"충청북도","초졸이하","실업률","%","2.50126",".07232",".39934","1.6728","2.66035","2.00151","1.17186","0","0","1.78592","0",
"충청북도","초졸이하","고용률","%","69.99696","65.79941","67.70616","67.89814","63.24394","64.12017","63.31198","64.2586","59.34831","61.73839","100",
"충청북도","초졸이하","경력단절여성 비율 1","%","5.04171","10.35547","6.56908","14.7851","8.76193","5.45286","6.36529","9.89356","9.12086","6.85286","2.8",
"충청북도","초졸이하","경력단절여성 비율 2","%","16.80399","30.27864","20.34158","46.05682","23.83807","15.19755","17.34978","27.68096","22.43659","17.91054","8.5",
"충청북도","중졸","15-54세 기혼 여성","명","33552.277","36087.264","29569.477","28055.492","21575.53","20903.302","18586.836","14479.04","14192.883","13159.281","12101.818",
"충청북도","중졸","경제활동인구","명","25471.257","24766.02","19918.257","18716.016","14309.857","14691.058","12975.145","10564.392","10248.728","8959.52","8512.425",
"충청북도","중졸","취업자","명","25198.039","24419.87","19916.257","18561.935","13843.649","14177.508","12635.634","10295.961","9992.098","8855.585","8176.487",
"충청북도","중졸","실업자","명","273.218","346.15","2","154.081","466.208","513.55","339.511","268.431","256.63","103.935","335.938",
"충청북도","중졸","비경제활동인구","명","8081.02","11321.244","9651.22","9339.476","7265.673","6212.244","5611.691","3914.648","3944.155","4199.761","3589.393",
"충청북도","중졸","비취업자(실업자+비경활)","명","8354.238","11667.394","9653.22","9493.557","7731.881","6725.794","5951.202","4183.079","4200.79","4303.696","3925.331",
"충청북도","중졸","경력단절여성","명","1454.421","1867.758","2058.75","2527.489","2125.652","2491.687","1590.115","1981.701","1700.002","1308.571","1570.352",
"충청북도","중졸","경제활동참가율","%","75.91514","68.62815","67.36087","66.7107","66.32447","70.28104","69.80825","72.96335","72.21033","68.08518","70.3",
"충청북도","중졸","실업률","%","1.07265","1.39768",".01004",".82326","3.25795","3.49566","2.61663","2.5409","2.50402","1.16005","3.9",
"충청북도","중졸","고용률","%","75.10083","67.66894","67.35411","66.1615","64.16366","67.82425","67.98163","71.10942","70.40217","67.29536","96.1",
"충청북도","중졸","경력단절여성 비율 1","%","4.33479","5.17567","6.96242","9.00889","9.85214","11.92006","8.55506","13.68669","11.97785","9.94409","13",
"충청북도","중졸","경력단절여성 비율 2","%","17.40938","16.00836","21.32708","26.6232","27.49204","37.04673","26.71922","47.37422","40.46867","30.40575","40",
"충청북도","고졸","15-54세 기혼 여성","명","159796.153","155000.582","158503.729","165522.262","166622.796","157181.601","149636.097","134770.542","131126.601","127529.959","126064.7",
"충청북도","고졸","경제활동인구","명","100570.516","97189.326","98265.271","109422.852","113620.319","103621.828","103568.377","89413.75","86263.353","83336.779","83305.865",
"충청북도","고졸","취업자","명","99151.4","96066.861","96358.24","105809.978","111335.767","101259.67","101784.961","87013.51","84461.963","81772.015","81901.013",
"충청북도","고졸","실업자","명","1419.116","1122.465","1907.031","3612.874","2284.552","2362.158","1783.416","2400.24","1801.39","1564.764","1404.852",
"충청북도","고졸","비경제활동인구","명","59225.637","57811.256","60238.458","56099.41","53002.477","53559.773","46067.72","45356.792","44863.248","44193.18","42758.835",
"충청북도","고졸","비취업자(실업자+비경활)","명","60644.753","58933.721","62145.489","59712.284","55287.029","55921.931","47851.136","47757.032","46664.64","45757.944","44163.687",
"충청북도","고졸","경력단절여성","명","28048.343","30054.373","29640.401","33903.273","28346.696","28822.821","23746.329","23074.024","21144.46","20076.358","20346.952",
